,Capacity,Latitude,Load Entering,Longitude,Member State,NRemoval,PRemoval,Temperature
3611,10800,46.59942,6348,20.99428,HU,TRUE,TRUE,-1
3612,7453,47.224,2247,19.451,HU,TRUE,TRUE,1.09
3613,1192,47.72169,978,21.09207,HU,FALSE,FALSE,2
3614,425,46.53702,750,16.98157,HU,FALSE,FALSE,-0.11
3615,1333,47.08791,1350,17.62141,HU,FALSE,FALSE,1.11
3616,667,46.34283,553,19.85291,HU,FALSE,FALSE,-1.75
3617,116673,47.79154,55040,19.14649,HU,TRUE,TRUE,-1.75
3618,60,48.424,27,21.536,HU,FALSE,FALSE,-2
3619,4100,47.99318,5300,22.17522,HU,FALSE,FALSE,2
3620,100,46.84483,133,17.29963,HU,TRUE,TRUE,-3
3621,750,47.514,579,21.88464,HU,FALSE,FALSE,1.5
3622,30300,47.19827,22000,18.15879,HU,TRUE,TRUE,2
3623,1350,46.87743,1470,17.29544,HU,TRUE,TRUE,1.5
3624,20000,48.138,8500,22.30654,HU,FALSE,FALSE,-0.5
3625,1667,48.138,1485,22.30701,HU,FALSE,FALSE,-0.6
3626,4500,47.05252,2329,16.79205,HU,TRUE,FALSE,-0.58
3627,15000,47.64998,18266,19.30528,HU,TRUE,TRUE,3
3628,4137,47.83625,4931,20.22126,HU,FALSE,FALSE,-1.49
3629,7361,47.71564,4978,19.56932,HU,FALSE,FALSE,-1.98
3630,2850,47.36871,2850,18.57231,HU,FALSE,FALSE,-3
3631,122373,47.1219,71702,17.91106,HU,TRUE,TRUE,1.34
3632,2060,47.44043,1456,17.82025,HU,TRUE,TRUE,0.9
3633,10000,46.93144,2791,21.23969,HU,TRUE,TRUE,0
3634,15100,45.87204,6064,18.46521,HU,TRUE,TRUE,2
3635,4500,47.77105,3547,20.03872,HU,TRUE,TRUE,-2.65
3636,12500,48.39785,5900,22.1538,HU,TRUE,FALSE,2
3637,1510,46.69628,1389,17.11336,HU,FALSE,TRUE,-1.96
3638,500,46.81316,922,17.10731,HU,TRUE,TRUE,-3
3639,140000,46.85321,170810,16.85724,HU,TRUE,TRUE,-3.78
3640,13820,46.54866,4500,17.13897,HU,TRUE,TRUE,5
3641,4500,46.53329,2500,17.17483,HU,TRUE,TRUE,-0.02
3642,3000,46.85368,2750,16.56806,HU,TRUE,TRUE,2
3643,10750,46.93563,6940,17.07843,HU,TRUE,TRUE,-1
3644,2000,47.32494,2950,18.41119,HU,TRUE,TRUE,-2
3645,2500,47.80085,411,18.91179,HU,FALSE,TRUE,5
3646,8890,47.27651,7600,17.86961,HU,TRUE,TRUE,2.45
3647,2970,47.1233,2800,21.44179,HU,TRUE,TRUE,-3
3648,10000,47.54054,4771,18.73111,HU,TRUE,TRUE,2
3649,60,48.496,23,21.283,HU,FALSE,FALSE,-2.18
3650,0,47.72402,0,16.6244,HU,FALSE,FALSE,-3
3651,0,47.75475,0,19.67503,HU,FALSE,FALSE,-1.75
3652,0,47.73799,0,19.68061,HU,FALSE,FALSE,2
3653,0,47.92566,0,19.75559,HU,FALSE,FALSE,5
3654,0,47.42785,0,18.23097,HU,FALSE,FALSE,-2.93
3655,0,47.83857,0,19.96421,HU,FALSE,FALSE,1.06
3656,0,48.00715,0,21.41571,HU,FALSE,FALSE,0.5
3657,0,47.4353,0,18.23656,HU,FALSE,FALSE,1.8
3658,0,47.36266,0,18.19093,HU,FALSE,FALSE,0.45
3659,3100,54.1159,1747,-9.29436,IE,FALSE,FALSE,-2.18
3660,1500,53.9843,1500,-9.11192,IE,FALSE,FALSE,-2.18
3661,650,53.848,1000,-9.0056,IE,FALSE,FALSE,0.94
3662,6200,53.7999,3401,-8.90281,IE,FALSE,FALSE,-2.1
3663,800,53.8878,800,-9.54187,IE,FALSE,FALSE,-2.54
3664,1017,53.9059,1017,-9.76931,IE,FALSE,FALSE,2
3665,1000,53.7633,1000,-9.813,IE,FALSE,FALSE,-3
3666,15000,53.8073,10381,-9.54924,IE,FALSE,TRUE,-3.78
3667,1300,52.9059,1300,-8.52978,IE,FALSE,FALSE,-3.78
3668,730,53.6715,716,-8.95294,IE,FALSE,FALSE,3
3669,6500,53.9501,1383,-8.96046,IE,FALSE,FALSE,2
3670,600,53.5266,399,-9.08625,IE,FALSE,FALSE,-1
3671,600,54.2853,600,-9.38087,IE,FALSE,FALSE,-2.54
3672,12000,53.5555,7500,-6.76628,IE,FALSE,FALSE,-2
3673,3500,53.4317,1800,-6.84226,IE,FALSE,FALSE,-1
3674,600,53.8534,600,-6.65592,IE,FALSE,FALSE,1.27
3675,700,53.4845,700,-6.72501,IE,FALSE,FALSE,-2.54
3676,2500,53.6539,2500,-6.4069,IE,FALSE,FALSE,0.72
3677,500,53.6974,500,-6.43558,IE,FALSE,FALSE,-2.93
3678,2000,53.53,500,-6.95977,IE,FALSE,FALSE,-1.4
3679,6000,53.7205,6000,-6.28331,IE,FALSE,FALSE,-2.55
3680,50000,53.6684,25000,-6.65311,IE,FALSE,FALSE,-2.03
3681,1500,53.7688,1400,-7.16304,IE,FALSE,FALSE,-0.5
3682,1500,53.7093,1500,-6.54823,IE,FALSE,FALSE,-1.4
3683,12000,53.51033,4000,-6.562502,IE,FALSE,FALSE,1.1
3684,600,53.5588,500,-6.65281,IE,FALSE,FALSE,-1.39
3685,2000,52.8565,720,-8.75662,IE,FALSE,FALSE,2
3686,1500,53.4525,700,-6.92575,IE,FALSE,FALSE,2
3687,2500,53.6306,1800,-6.26014,IE,FALSE,FALSE,-2.64
3688,600,53.7566,600,-6.83735,IE,FALSE,FALSE,-2.93
3689,8000,53.7291,5500,-6.86134,IE,FALSE,FALSE,1.03
3690,2500,53.6186,2500,-6.912,IE,FALSE,FALSE,-1
3691,43833,54.2479,30497,-6.95907,IE,FALSE,FALSE,2.26
3692,750,54.2135,1466,-7.11646,IE,FALSE,FALSE,2
3693,4500,54.1746,3893,-7.22574,IE,FALSE,FALSE,1.5
3694,12960,54.1222,12920,-6.7325,IE,FALSE,TRUE,-1
3695,1000,54.159,1056,-7.14,IE,FALSE,FALSE,0.5
3696,1000,54.1151,916,-7.01472,IE,FALSE,FALSE,2
3697,1000,54.276,528,-7.0623,IE,FALSE,TRUE,-2.18
3698,7283,54.1276,7283,-6.90542,IE,FALSE,FALSE,3.43
3699,1750,54.3223,966,-6.897,IE,FALSE,TRUE,-1
3700,2000,54.3365,764,-6.95596,IE,FALSE,TRUE,1.09
3701,12150,53.9675,12087,-6.71215,IE,FALSE,TRUE,-1
3702,500,52.9804,800,-7.93002,IE,FALSE,FALSE,2
3703,750,53.1042,430,-7.73129,IE,FALSE,FALSE,-2.66
3704,12000,53.107,9680,-7.92137,IE,FALSE,FALSE,-2.66
3705,3184,53.2692,1650,-7.83332,IE,FALSE,FALSE,-2.18
3706,4500,53.3398,3500,-7.63476,IE,FALSE,FALSE,-2.66
3707,800,53.2199,770,-7.89428,IE,FALSE,FALSE,-1.5
3708,800,53.2532,750,-7.53638,IE,FALSE,FALSE,2
3709,9500,53.3426,8500,-7.0623,IE,FALSE,FALSE,1.1
3710,16000,53.2741,23000,-7.50692,IE,FALSE,FALSE,2
3711,2000,53.1791,1480,-7.73046,IE,FALSE,FALSE,-3.53
3712,1200,52.7431,1200,-6.76957,IE,FALSE,TRUE,0.9
3713,800,52.688,800,-6.78993,IE,FALSE,FALSE,0.92
3714,1150,51.4844,1150,-9.37383,IE,FALSE,FALSE,-3
3715,1000,51.721,1500,-9.10052,IE,FALSE,FALSE,-2.93
3716,5239,51.5645,2500,-9.00749,IE,FALSE,FALSE,1.5
3717,500,51.6367,630,-8.71111,IE,FALSE,FALSE,-3
3718,500,55.0317,900,-7.77883,IE,FALSE,FALSE,-2.65
3719,1550,54.8385,1550,-7.46818,IE,FALSE,FALSE,-1.45
3720,1000,54.9993,1600,-7.51714,IE,FALSE,FALSE,0.69
3721,1000,54.6331,1000,-8.35959,IE,FALSE,FALSE,0.02
3722,1000,55.1895,1000,-7.84967,IE,FALSE,FALSE,2
3723,1000,54.6264,1000,-8.60356,IE,FALSE,FALSE,-1
3724,1000,55.0393,1000,-7.6406,IE,FALSE,FALSE,0.41
3725,13500,55.1281,5500,-7.45959,IE,FALSE,FALSE,0.75
3726,9000,54.4814,9000,-8.27656,IE,FALSE,FALSE,-1
3727,600,53.489,328,-8.56785,IE,FALSE,FALSE,0.49
3728,2000,55.0855,2000,-7.6999,IE,FALSE,FALSE,-1
3729,5200,55.2776,5200,-7.26272,IE,FALSE,FALSE,-1
3730,92000,54.6387,92000,-8.44167,IE,FALSE,FALSE,-3
3731,5100,54.8009,5100,-7.7732,IE,FALSE,FALSE,2
3732,1000,54.8663,2000,-7.59749,IE,FALSE,FALSE,2
3733,36000,52.8192,36000,-6.93995,IE,FALSE,TRUE,-2.08
3734,2000,55.1776,2000,-7.93267,IE,FALSE,FALSE,-1.75
3735,1500,54.8584,1500,-7.65283,IE,FALSE,FALSE,0.91
3736,1000,54.8001,1000,-7.59564,IE,FALSE,FALSE,1.07
3737,1000,54.7944,1000,-8.28681,IE,FALSE,FALSE,-2.93
3738,2000,55.1377,2000,-8.12263,IE,FALSE,FALSE,-2.53
3739,500,55.179,500,-7.792,IE,FALSE,FALSE,0.55
3740,2000,54.95,2000,-8.36298,IE,FALSE,FALSE,-2.64
3741,2350,54.7622,2350,-8.41157,IE,FALSE,FALSE,0.99
3742,20000,54.956,22500,-7.69825,IE,FALSE,FALSE,0.98
3743,1000,55.2845,1000,-7.391,IE,FALSE,FALSE,1.5
3744,1500,54.9673,1500,-7.62083,IE,FALSE,FALSE,1.5
3745,1640000,53.339,2870333,-6.19514,IE,FALSE,FALSE,-1.4
3746,8000,53.4863,8000,-6.11713,IE,FALSE,FALSE,2
3747,70000,53.60261,40000,-6.118434,IE,FALSE,TRUE,0.93
3748,700,53.5477,700,-6.08019,IE,FALSE,FALSE,2
3749,0,53.502,3000,-6.14858,IE,FALSE,FALSE,0.9
3750,60000,53.466,50000,-6.21009,IE,FALSE,TRUE,-2.18
3751,21000,53.4572,13000,-6.15504,IE,FALSE,FALSE,-3
3752,640,53.4547,640,-6.28914,IE,FALSE,FALSE,-3
3753,67500,53.2449,65700,-6.1148,IE,FALSE,FALSE,-3
3754,1010,53.1687,500,-8.29952,IE,FALSE,FALSE,-1.75
3755,700,53.4752,1033,-8.49863,IE,FALSE,FALSE,-3.78
3756,4000,53.3401,2500,-9.16695,IE,FALSE,FALSE,-3
3757,500,53.4309,1731,-9.31732,IE,FALSE,FALSE,2
3758,3100,53.0876,2842,-8.23154,IE,FALSE,FALSE,-2.93
3759,4310,53.0734,4836,-8.81585,IE,FALSE,FALSE,0.98
3760,2100,53.4665,1390,-9.09845,IE,FALSE,FALSE,-3
3761,23250,53.516,13250,-8.88046,IE,FALSE,FALSE,2
3762,1875,53.4841,4063,-10.026,IE,FALSE,FALSE,-2.65
3763,500,53.5212,944,-8.31929,IE,FALSE,FALSE,-3
3764,9000,53.3217,5667,-8.21178,IE,FALSE,FALSE,-3
3765,6000,53.292,3639,-8.75175,IE,FALSE,FALSE,-3
3766,9500,53.2144,6300,-8.56072,IE,FALSE,FALSE,-3
3767,4234,52.3952,2802,-9.86031,IE,FALSE,FALSE,-3
3768,12500,52.4336,13653,-9.53844,IE,FALSE,FALSE,-3
3769,800,52.5732,1400,-9.37295,IE,FALSE,FALSE,-1
3770,500,51.8371,900,-9.90088,IE,FALSE,FALSE,2
3771,500,52.0872,836,-9.2056,IE,FALSE,FALSE,-1.4
3772,5000,52.1178,7717,-9.77853,IE,FALSE,FALSE,2
3773,54000,52.0526,34244,-9.52228,IE,FALSE,FALSE,1.22
3774,500,51.8258,2000,-10.172,IE,FALSE,FALSE,2
3775,500,52.2762,1300,-9.87429,IE,FALSE,FALSE,-3
3776,8180,52.4913,6100,-9.66943,IE,FALSE,FALSE,1.05
3777,800,52.3291,1500,-9.7888,IE,FALSE,FALSE,-3
3778,11000,52.1352,8409,-10.2713,IE,FALSE,FALSE,-2.93
3779,3500,51.8777,9685,-9.59006,IE,FALSE,FALSE,-3
3780,6000,52.23,5215,-9.47133,IE,FALSE,FALSE,-0.7
3781,50333,52.2678,27208,-9.73861,IE,FALSE,FALSE,1.34
3782,1947,52.0565,1900,-9.94775,IE,FALSE,FALSE,-3
3783,5100,51.9461,5063,-10.2384,IE,FALSE,FALSE,-3
3784,600,52.5451,900,-9.4692,IE,FALSE,FALSE,-3
3785,2000,53.2906,2000,-6.81601,IE,FALSE,FALSE,1.5
3786,80000,53.2274,95167,-6.70001,IE,FALSE,FALSE,2
3787,500,53.0967,500,-6.94189,IE,FALSE,FALSE,-2.93
3788,3000,54.2659,200,-6.94258,IE,FALSE,FALSE,5
3789,15000,52.9822,16800,-6.98384,IE,FALSE,FALSE,-2.93
3790,2000,53.2162,2000,-7.00165,IE,FALSE,FALSE,0.92
3791,700,53.2478,700,-6.84035,IE,FALSE,FALSE,-3
3792,1000,53.2773,1000,-6.82944,IE,FALSE,FALSE,-3
3793,500,53.1254,1000,-6.60635,IE,FALSE,FALSE,2
3794,2400,52.9072,1500,-6.84261,IE,FALSE,FALSE,-3
3795,1000,54.0258,600,-7.5262,IE,FALSE,FALSE,-3
3796,9000,53.1357,3967,-7.0657,IE,FALSE,FALSE,-1
3797,7000,53.1502,5172,-6.90322,IE,FALSE,FALSE,2
3798,500,53.3361,500,-6.93793,IE,FALSE,FALSE,-2.12
3799,80000,53.3645,58204,-6.47512,IE,FALSE,FALSE,2
3800,550,52.6252,600,-7.05675,IE,FALSE,FALSE,2
3801,1000,52.6794,1000,-7.01763,IE,FALSE,FALSE,2
3802,3900,52.7939,3900,-6.74658,IE,FALSE,FALSE,-2.18
3803,1500,54.1178,1200,-7.57593,IE,FALSE,FALSE,-2.93
3804,2540,52.7953,2540,-7.20677,IE,FALSE,FALSE,-1.4
3805,600,52.5894,640,-7.18229,IE,FALSE,FALSE,-1.35
3806,1740,52.8336,1740,-7.18562,IE,FALSE,FALSE,2.03
3807,500,52.7247,1500,-7.58369,IE,FALSE,FALSE,1.02
3808,1500,52.3466,1500,-7.32453,IE,FALSE,FALSE,2
3809,1920,52.8018,1920,-7.34914,IE,FALSE,FALSE,2
3810,2800,52.2794,2800,-7.26691,IE,FALSE,FALSE,-1.75
3811,3000,52.5324,3000,-6.95762,IE,FALSE,FALSE,2
3812,2200,53.8651,1400,-7.21034,IE,FALSE,FALSE,2
3813,4000,52.5422,4000,-7.3815,IE,FALSE,FALSE,-0.95
3814,107650,52.6429,107650,-7.21653,IE,FALSE,FALSE,2
3815,3000,52.5242,3000,-7.12836,IE,FALSE,FALSE,-1.4
3816,500,52.545,350,-7.23023,IE,FALSE,FALSE,-3.78
3817,580,52.2617,924,-7.04647,IE,FALSE,FALSE,2
3818,3000,53.8054,950,-6.93369,IE,FALSE,FALSE,-2.93
3819,900,52.7493,900,-7.57301,IE,FALSE,FALSE,5
3820,700,52.8469,1308,-7.38832,IE,FALSE,FALSE,5
3821,1300,52.9429,626,-7.64317,IE,FALSE,FALSE,5
3822,500,52.9756,414,-7.49399,IE,FALSE,FALSE,-3.78
3823,2000,53.0189,1302,-7.13847,IE,FALSE,FALSE,2
3824,39000,53.0459,20000,-7.30723,IE,FALSE,FALSE,0.93
3825,2300,52.9137,2209,-7.36065,IE,FALSE,FALSE,1.01
3826,13000,53.1552,7000,-7.16367,IE,FALSE,FALSE,-2.53
3827,4000,54.1076,1950,-7.43993,IE,FALSE,FALSE,-2.93
3828,2300,52.9908,2184,-7.47214,IE,FALSE,FALSE,-3
3829,1500,52.858,1596,-7.58069,IE,FALSE,FALSE,-2
3830,2000,52.946,842,-7.0199,IE,FALSE,FALSE,-3.78
3831,500,53.156,676,-7.5201,IE,FALSE,FALSE,-1
3832,7000,53.1232,7500,-7.32493,IE,FALSE,FALSE,-0.08
3833,1100,54.2359,990,-8.31449,IE,FALSE,TRUE,1.01
3834,600,54.4505,1442,-8.28556,IE,FALSE,TRUE,1
3835,2000,54.0499,2514,-7.81172,IE,FALSE,TRUE,-3.78
3836,600,53.9759,732,-7.63997,IE,FALSE,FALSE,-3
3837,1000,53.9911,1436,-8.06711,IE,FALSE,FALSE,-2
3838,2500,53.9201,1900,-6.96867,IE,FALSE,FALSE,-1.75
3839,3000,53.9406,5650,-8.0798,IE,FALSE,FALSE,0.55
3840,2000,53.9167,1570,-7.86256,IE,FALSE,TRUE,2
3841,3500,54.3029,2559,-8.18637,IE,FALSE,TRUE,-3
3842,4000,54.0504,1841,-8.04053,IE,FALSE,TRUE,-1.75
3843,2500,52.598,800,-8.46929,IE,FALSE,TRUE,2
3844,1500,52.6129,860,-8.33119,IE,FALSE,TRUE,-2.18
3845,800,52.6427,500,-8.39861,IE,FALSE,FALSE,-2.93
3846,2756,54.0802,1700,-7.09329,IE,FALSE,FALSE,-3
3847,19500,52.6761,13000,-8.57944,IE,FALSE,TRUE,-2.54
3848,4000,52.5215,2000,-8.9472,IE,FALSE,FALSE,2
3849,950,52.6108,558,-9.11861,IE,FALSE,FALSE,0
3850,2000,52.6452,550,-8.86645,IE,FALSE,TRUE,-3
3851,9000,52.4428,6100,-9.03541,IE,FALSE,FALSE,2
3852,2200,52.4058,2400,-8.57795,IE,FALSE,FALSE,2
3853,2000,52.5282,1200,-8.72467,IE,FALSE,FALSE,-2.5
3854,2400,53.908,1950,-6.78578,IE,FALSE,FALSE,0.97
3855,1500,52.3661,900,-8.47101,IE,FALSE,TRUE,-2.65
3856,550,52.6126,1024,-8.9837,IE,FALSE,FALSE,-1.4
3857,2500,52.568,1600,-8.79245,IE,FALSE,TRUE,0.97
3858,2860,52.3908,2000,-9.30753,IE,FALSE,FALSE,-2.66
3859,710,52.595,1386,-9.19613,IE,FALSE,FALSE,2
3860,500,52.4774,1000,-8.43598,IE,FALSE,FALSE,-3
3861,2125,53.5575,2125,-7.77289,IE,FALSE,FALSE,-2.93
3862,2000,53.8301,1400,-7.08138,IE,FALSE,FALSE,-1.48
3863,3200,53.7643,3200,-7.49499,IE,FALSE,FALSE,-1.43
3864,2750,53.6911,2750,-7.60936,IE,FALSE,TRUE,2
3865,500,53.7517,500,-7.86431,IE,FALSE,FALSE,-3
3866,500,53.818,500,-7.773,IE,FALSE,FALSE,-1.37
3867,20000,53.7326,20000,-7.81835,IE,FALSE,TRUE,0
3868,1200,53.9369,1300,-6.40457,IE,FALSE,FALSE,-1.51
3869,1800,53.7222,1300,-6.40715,IE,FALSE,FALSE,-3
3870,1800,53.9282,700,-7.41009,IE,FALSE,FALSE,2
3871,5000,53.8586,6000,-6.52273,IE,FALSE,FALSE,-1.4
3872,179000,54.0071,90000,-6.35487,IE,FALSE,FALSE,1
3873,1700,53.895,1500,-6.38339,IE,FALSE,FALSE,0.98
3874,4300,53.835,2000,-6.39703,IE,FALSE,FALSE,-3.78
3875,1500,54.0344,1400,-6.17978,IE,FALSE,FALSE,2
3876,500,53.9554,700,-6.54033,IE,FALSE,FALSE,2
3877,2000,53.7893,1700,-6.22715,IE,FALSE,FALSE,-1
3878,6000,53.9536,5800,-6.37968,IE,FALSE,FALSE,-1
3879,101000,53.7153,90000,-6.32395,IE,FALSE,FALSE,-1
3880,25000,54.1265,6538,-9.14563,IE,FALSE,FALSE,-2.53
3881,990,54.2925,600,-7.86868,IE,FALSE,FALSE,-1.51
3882,2026,53.5318,491,-9.2683,IE,FALSE,FALSE,-2.51
3883,4000,53.758,3637,-8.76634,IE,FALSE,FALSE,-1
3884,1080,54.1478,75,-9.73693,IE,FALSE,FALSE,-1
3885,20000,53.864,17828,-9.28457,IE,FALSE,FALSE,-1.97
3886,1200,53.9668,1917,-8.79993,IE,FALSE,FALSE,-1
3887,8000,53.6241,10191,-9.23584,IE,FALSE,FALSE,-1
3888,5333,53.6868,6753,-9.01279,IE,FALSE,FALSE,1.5
3889,500,53.8031,196,-9.21651,IE,FALSE,FALSE,2
3890,4000,53.9657,910,-10.1025,IE,FALSE,FALSE,0.9
3891,4000,52.7015,4000,-6.97518,IE,FALSE,FALSE,-3.78
3892,22000,54.0048,13850,-7.36685,IE,FALSE,FALSE,2
3893,800,53.2928,932,-7.28272,IE,FALSE,FALSE,2
3894,2500,53.1892,2000,-7.99849,IE,FALSE,FALSE,2
3895,1000,53.3626,976,-7.21315,IE,FALSE,FALSE,0.86
3896,500,53.8625,705,-8.40048,IE,FALSE,FALSE,2
3897,3000,53.7559,2383,-8.4942,IE,FALSE,FALSE,-3
3898,800,53.8452,1160,-8.18215,IE,FALSE,FALSE,-3
3899,14381,53.4176,10733,-7.99233,IE,FALSE,FALSE,-2.56
3900,2500,53.8972,5017,-8.55965,IE,FALSE,FALSE,2
3901,800,53.7438,965,-8.63275,IE,FALSE,FALSE,-2.42
3902,1000,53.7767,1463,-8.09393,IE,FALSE,FALSE,-2
3903,9550,53.6173,8967,-8.19068,IE,FALSE,FALSE,2
3904,1400,54.1862,1058,-8.48617,IE,FALSE,FALSE,0.5
3905,2000,52.7425,2077,-8.08825,IE,FALSE,FALSE,2
3906,1500,52.5965,800,-6.92011,IE,FALSE,FALSE,-1.37
3907,26000,52.9534,9137,-7.80906,IE,FALSE,FALSE,-1
3908,3500,52.7905,3500,-7.81769,IE,FALSE,FALSE,-2.64
3909,15000,52.6573,22465,-7.83808,IE,FALSE,TRUE,3
3910,4000,52.8027,3431,-8.43512,IE,FALSE,FALSE,-2.64
3911,600,52.6373,500,-7.87274,IE,FALSE,FALSE,-1
3912,2000,52.7051,983,-8.42648,IE,FALSE,FALSE,1.5
3913,12000,52.8714,12782,-8.19021,IE,FALSE,FALSE,0.91
3914,800,52.6758,600,-7.71452,IE,FALSE,FALSE,-2.12
3915,6000,53.9787,3883,-8.29484,IE,FALSE,FALSE,-3
3916,4500,54.2134,1250,-8.51258,IE,FALSE,TRUE,2
3917,3000,54.0794,2390,-8.51765,IE,FALSE,FALSE,2
3918,12500,52.689,12500,-8.8364,IE,FALSE,FALSE,2
3919,1500,54.2791,1728,-8.60581,IE,FALSE,FALSE,0.02
3920,1400,54.0549,2154,-8.74368,IE,FALSE,FALSE,0.99
3921,1500,54.3044,1409,-8.54607,IE,FALSE,FALSE,2
3922,2500,53.9923,438,-8.50832,IE,FALSE,TRUE,2
3923,5000,54.2252,2447,-9.09578,IE,FALSE,FALSE,2
3924,500,52.1705,2000,-9.55059,IE,FALSE,FALSE,2
3925,600,54.1306,357,-8.40076,IE,FALSE,FALSE,-3
3926,1500,52.998,1033,-8.13414,IE,FALSE,FALSE,-2.93
3927,1000,52.6396,700,-7.74042,IE,FALSE,FALSE,-3
3928,80000,52.3574,40000,-7.67381,IE,FALSE,FALSE,-1.35
3929,800,52.5075,230,-7.50507,IE,FALSE,FALSE,0.95
3930,750,52.8056,750,-8.73655,IE,FALSE,TRUE,1.01
3931,1000,52.3607,490,-7.57232,IE,FALSE,FALSE,-0.11
3932,1200,52.5655,864,-7.66871,IE,FALSE,FALSE,2
3933,9800,52.4674,4750,-8.15008,IE,FALSE,FALSE,-2.18
3934,5000,52.3674,3000,-7.92933,IE,FALSE,FALSE,0.5
3935,1000,52.3095,572,-7.87904,IE,FALSE,FALSE,1.8
3936,1000,52.2685,230,-8.09943,IE,FALSE,FALSE,2
3937,3000,52.464,1920,-7.68239,IE,FALSE,FALSE,1.5
3938,1000,52.2798,375,-7.99348,IE,FALSE,FALSE,1.8
3939,11000,52.3473,6000,-7.41964,IE,FALSE,TRUE,1.8
3940,500,52.8791,500,-9.17939,IE,FALSE,FALSE,1.5
3941,9000,52.5163,2280,-7.90287,IE,FALSE,FALSE,2
3942,3500,52.2415,3500,-7.06081,IE,FALSE,FALSE,-0.26
3943,135000,52.2564,140000,-7.10228,IE,FALSE,FALSE,-3
3944,2400,52.242,3000,-7.05998,IE,FALSE,FALSE,0.97
3945,500,52.9436,500,-9.05919,IE,FALSE,FALSE,-0.07
3946,500,51.9521,500,-7.72457,IE,FALSE,FALSE,-1.29
3947,1250,52.286,1500,-7.30984,IE,FALSE,FALSE,2
3948,1500,52.1412,1600,-7.92944,IE,FALSE,FALSE,3.47
3949,750,52.107,700,-7.58163,IE,FALSE,FALSE,-3
3950,600,52.2039,600,-7.42332,IE,FALSE,FALSE,-3
3951,15300,52.1655,12000,-7.15599,IE,FALSE,FALSE,-3
3952,1450,52.1003,1200,-8.00026,IE,FALSE,FALSE,1.05
3953,1000,52.0541,600,-7.55301,IE,FALSE,FALSE,-2.18
3954,1600,52.1553,1600,-6.99637,IE,FALSE,FALSE,-1
3955,20000,52.0883,13000,-7.61574,IE,FALSE,FALSE,1.05
3956,950,52.1439,950,-7.84039,IE,FALSE,FALSE,1.03
3957,30000,53.5168,23000,-7.35031,IE,FALSE,TRUE,3.57
3958,6500,53.6678,2000,-7.32081,IE,FALSE,TRUE,3.57
3959,4800,53.4556,2800,-7.09095,IE,FALSE,TRUE,3.57
3960,5000,53.3912,3000,-7.71549,IE,FALSE,TRUE,3.57
3961,2500,53.4119,1700,-7.29388,IE,FALSE,FALSE,4.5
3962,2460,53.3635,2000,-7.50914,IE,FALSE,FALSE,4.5
3963,1250,53.6086,900,-7.06368,IE,FALSE,FALSE,4.5
3964,2000,53.3934,800,-7.3871,IE,FALSE,TRUE,4.5
3965,1500,53.6665,500,-7.0087,IE,FALSE,FALSE,2
3966,600,53.5825,400,-7.54158,IE,FALSE,TRUE,4.75
3967,2500,53.5038,850,-7.13111,IE,FALSE,TRUE,3.57
3968,30000,53.415,22200,-7.92645,IE,FALSE,FALSE,4.75
3969,6000,52.7328,1500,-8.77178,IE,FALSE,FALSE,4.5
3970,2000,52.4439,1200,-6.3376,IE,FALSE,FALSE,0.49
3971,9400,52.2489,3000,-6.35609,IE,FALSE,FALSE,0.47
3972,2000,52.3827,1000,-6.45659,IE,FALSE,FALSE,0.53
3973,800,52.2839,600,-6.49283,IE,FALSE,TRUE,0.48
3974,250,52.6532,1800,-6.66329,IE,FALSE,FALSE,0.54
3975,750,52.2299,500,-6.54978,IE,FALSE,FALSE,0.54
3976,600,52.3206,1000,-6.65097,IE,FALSE,FALSE,0.48
3977,2150,52.5869,1200,-6.48547,IE,FALSE,FALSE,0.55
3978,900,52.3895,535,-6.71524,IE,FALSE,FALSE,0.52
3979,650,52.448,1000,-6.7149,IE,FALSE,FALSE,1.75
3980,16500,52.4888,8500,-6.57073,IE,FALSE,FALSE,0.53
3981,5000,52.6657,6500,-6.28771,IE,FALSE,FALSE,0.5
3982,12000,52.6512,10000,-6.2387,IE,FALSE,FALSE,0.5
3983,7500,52.2787,4000,-6.39761,IE,FALSE,FALSE,2
3984,45000,52.3147,17000,-6.45093,IE,FALSE,FALSE,0.47
3985,500,52.1908,1000,-6.83745,IE,FALSE,FALSE,0.55
3986,8500,52.9807,10000,-6.04483,IE,FALSE,FALSE,0.51
3987,17000,52.8443,17000,-8.96941,IE,FALSE,FALSE,0.51
3988,600,52.996,1530,-6.08077,IE,FALSE,FALSE,0.49
3989,1000,53.0709,1000,-6.05854,IE,FALSE,FALSE,1
3990,3000,52.932,3391,-6.69634,IE,FALSE,FALSE,1.75
3991,2400,52.71,1800,-6.50886,IE,FALSE,FALSE,1.75
3992,1200,52.7981,1000,-6.46117,IE,FALSE,FALSE,1
3993,1090,53.0068,1090,-6.10185,IE,FALSE,FALSE,1.75
3994,500,52.8523,500,-6.21369,IE,FALSE,FALSE,1.75
3995,6000,53.1929,3000,-6.16285,IE,FALSE,FALSE,1
3996,1200,52.8545,1112,-6.32033,IE,FALSE,FALSE,1.75
3997,40000,53.2015,35000,-6.11049,IE,FALSE,FALSE,1
3998,4000,52.8249,4000,-8.96793,IE,FALSE,FALSE,1
3999,30000,53.1336,28000,-6.05753,IE,FALSE,FALSE,-1
4000,600,53.0553,700,-6.71244,IE,FALSE,FALSE,-0.63
